ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,is_weekend,is_weekend_lower,is_weekend_upper,month,month_lower,month_upper,monthly,monthly_lower,monthly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2024-02-26,1145.075578913085,177.407825451329,248.14376436262296,1145.075578913085,1145.075578913085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09371289742370335,-0.09371289742370335,-0.09371289742370335,-0.8152190197954574,-0.8152190197954574,-0.8152190197954574,-0.3229589987470257,-0.3229589987470257,-0.3229589987470257,-0.3985471236247278,-0.3985471236247278,-0.3985471236247278,0.0,0.0,0.0,211.58818787984393
2024-02-27,1150.7482008617205,179.58969407911275,251.44618853001194,1150.7482008617205,1150.7482008617205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04234582921652516,-0.04234582921652516,-0.04234582921652516,-0.8127189793673836,-0.8127189793673836,-0.8127189793673836,-0.3205448738064738,-0.3205448738064738,-0.3205448738064738,-0.4498282763443845,-0.4498282763443845,-0.4498282763443845,0.0,0.0,0.0,215.51329754853012
2024-02-28,1156.420822712655,175.33471261019707,245.1931049972201,1156.420822712655,1156.420822712655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073188502094920305,0.0073188502094920305,0.0073188502094920305,-0.8169084457855034,-0.8169084457855034,-0.8169084457855034,-0.3210820132625532,-0.3210820132625532,-0.3210820132625532,-0.5031452827324422,-0.5031452827324422,-0.5031452827324422,0.0,0.0,0.0,211.73088575646688
2024-02-29,1162.0934445635896,180.09246469951967,249.66022531788195,1162.0934445635896,1162.0934445635896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057195476161539756,0.057195476161539756,0.057195476161539756,-0.8146778035855755,-0.8146778035855755,-0.8146778035855755,-0.315627900000289,-0.315627900000289,-0.315627900000289,-0.5562453797468265,-0.5562453797468265,-0.5562453797468265,0.0,0.0,0.0,215.36170958532867
2024-03-01,1167.7660664145244,151.04053181701929,219.6816338220927,1167.7660664145244,1167.7660664145244,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.0,0.0,0.0,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.10917699458096962,0.10917699458096962,0.10917699458096962,-0.8427835733654895,-0.8427835733654895,-0.8427835733654895,-0.3194605164519687,-0.3194605164519687,-0.3194605164519687,-0.6068783990876285,-0.6068783990876285,-0.6068783990876285,0.0,0.0,0.0,183.59200810673002
2024-03-02,1173.438688252282,89.28688559329521,157.53142036999236,1173.438688252282,1173.438688252282,-1.2068116524068622,-1.2068116524068622,-1.2068116524068622,-1.18119,-1.18119,-1.18119,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.1619630350348795,0.1619630350348795,0.1619630350348795,-0.8957463872684536,-0.8957463872684536,-0.8957463872684536,0.8019914346557976,0.8019914346557976,0.8019914346557976,-0.6528892045522685,-0.6528892045522685,-0.6528892045522685,0.0,0.0,0.0,122.33522256926724
2024-03-03,1179.1113100900395,97.24008678313768,163.33505798205348,1179.1113100900395,1179.1113100900395,-1.2068116524068622,-1.2068116524068622,-1.2068116524068622,-1.18119,-1.18119,-1.18119,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.21064857016305324,0.21064857016305324,0.21064857016305324,-0.890786925194373,-0.890786925194373,-0.890786925194373,0.797682867612826,0.797682867612826,0.797682867612826,-0.6923067105633899,-0.6923067105633899,-0.6923067105633899,0.0,0.0,0.0,128.77437171302438
2024-03-04,1184.7839318220263,173.0022168044537,242.81312017505107,1184.7839318220263,1184.7839318220263,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.0,0.0,0.0,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.24934030531081317,0.24934030531081317,0.24934030531081317,-0.8226662667690329,-0.8226662667690329,-0.8226662667690329,-0.3229589987469891,-0.3229589987469891,-0.3229589987469891,-0.7234259209259948,-0.7234259209259948,-0.7234259209259948,0.0,0.0,0.0,210.10215770206355
2024-03-05,1190.4565535540132,184.33708758386592,254.2239308052922,1190.4565535540132,1190.4565535540132,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.0,0.0,0.0,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.2743789720991925,0.2743789720991925,0.2743789720991925,-0.8166672296224475,-0.8166672296224475,-0.8166672296224475,-0.3205448738056894,-0.3205448738056894,-0.3205448738056894,-0.7448796755090883,-0.7448796755090883,-0.7448796755090883,0.0,0.0,0.0,218.2496979771704
2024-03-06,1196.1291752860004,183.8230816923384,251.76567448534664,1196.1291752860004,1196.1291752860004,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.0,0.0,0.0,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.2854065486238067,0.2854065486238067,0.2854065486238067,-0.8169942861959044,-0.8169942861959044,-0.8169942861959044,-0.3210820132625607,-0.3210820132625607,-0.3210820132625607,-0.7556971691502883,-0.7556971691502883,-0.7556971691502883,0.0,0.0,0.0,218.89847352511867
2024-03-07,1201.8017970253873,191.5749873355199,260.3692151089496,1201.8017970253873,1201.8017970253873,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.0,0.0,0.0,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.28374016531382995,0.28374016531382995,0.28374016531382995,-0.8128561849808145,-0.8128561849808145,-0.8128561849808145,-0.3156278999994201,-0.3156278999994201,-0.3156278999994201,-0.7553467978883623,-0.7553467978883623,-0.7553467978883623,0.0,0.0,0.0,224.90977319224382
2024-03-08,1207.474418764774,180.4847111379177,252.2736162390004,1207.474418764774,1207.474418764774,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.0,0.0,0.0,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.2700740005519767,0.2700740005519767,0.2700740005519767,-0.8187696439048527,-0.8187696439048527,-0.8187696439048527,-0.31946051645118373,-0.31946051645118373,-0.31946051645118373,-0.7437614755987836,-0.7437614755987836,-0.7437614755987836,0.0,0.0,0.0,218.831018888521
2024-03-09,1213.1470405041607,106.24154149463754,176.31476244236768,1213.1470405041607,1213.1470405041607,-1.2068116524068622,-1.2068116524068622,-1.2068116524068622,-1.18119,-1.18119,-1.18119,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.24395882457569568,0.24395882457569568,0.24395882457569568,-0.8822066216677174,-0.8822066216677174,-0.8822066216677174,0.8019914346571615,0.8019914346571615,0.8019914346571615,-0.7213452284937125,-0.7213452284937125,-0.7213452284937125,0.0,0.0,0.0,142.90068831479562
2024-03-10,1218.819662361033,98.27456620004013,165.82935679513784,1218.819662361033,1218.819662361033,-1.2068116524068622,-1.2068116524068622,-1.2068116524068622,-1.18119,-1.18119,-1.18119,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.20548311407642816,0.20548311407642816,0.20548311407642816,-0.892606262254479,-0.892606262254479,-0.892606262254479,0.7976828676114562,0.7976828676114562,0.7976828676114562,-0.6889605915355013,-0.6889605915355013,-0.6889605915355013,0.0,0.0,0.0,130.89359917868518
2024-03-11,1224.4922842179049,161.3124529080108,230.50668443324858,1224.4922842179049,1224.4922842179049,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.0,0.0,0.0,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.15718997881434993,0.15718997881434993,0.15718997881434993,-0.8392877463593527,-0.8392877463593527,-0.8392877463593527,-0.3229589987477768,-0.3229589987477768,-0.3229589987477768,-0.6478970740190637,-0.6478970740190637,-0.6478970740190637,0.0,0.0,0.0,196.79091456224356
2024-03-12,1230.1649060747768,160.43555843920367,228.18115476949902,1230.1649060747768,1230.1649060747768,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.0,0.0,0.0,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.10392578194833238,0.10392578194833238,0.10392578194833238,-0.8420624483555085,-0.8420624483555085,-0.8420624483555085,-0.3205448738058285,-0.3205448738058285,-0.3205448738058285,-0.5998217040911507,-0.5998217040911507,-0.5998217040911507,0.0,0.0,0.0,194.28923338442613
2024-03-13,1235.8375277847404,160.3068342875784,227.81143777025616,1235.8375277847404,1235.8375277847404,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.0,0.0,0.0,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.05038322649687757,0.05038322649687757,0.05038322649687757,-0.8430338156568334,-0.8430338156568334,-0.8430338156568334,-0.3210820132625533,-0.3210820132625533,-0.3210820132625533,-0.5467133764842953,-0.5467133764842953,-0.5467133764842953,0.0,0.0,0.0,193.98470120446277
2024-03-14,1241.510149494704,171.56169392522926,241.53523648722413,1241.510149494704,1241.510149494704,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.0,0.0,0.0,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,-0.0014820182702992468,-0.0014820182702992468,-0.0014820182702992468,-0.8335149581958431,-0.8335149581958431,-0.8335149581958431,-0.3156278999997375,-0.3156278999997375,-0.3156278999997375,-0.490783387518944,-0.490783387518944,-0.490783387518944,0.0,0.0,0.0,206.69286913891088
2024-03-15,1247.1827712046675,174.42931363955205,243.5109220768759,1247.1827712046675,1247.1827712046675,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.0,0.0,0.0,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,-0.052654895864743534,-0.052654895864743534,-0.052654895864743534,-0.8321221863006808,-0.8321221863006808,-0.8321221863006808,-0.3194605164512141,-0.3194605164512141,-0.3194605164512141,-0.43438512157786113,-0.43438512157786113,-0.43438512157786113,0.0,0.0,0.0,209.3743169132978
2024-03-16,1252.8553929146312,104.0406780144281,174.02089240514218,1252.8553929146312,1252.8553929146312,-1.2068116524068622,-1.2068116524068622,-1.2068116524068622,-1.18119,-1.18119,-1.18119,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,-0.10454638448213444,-0.10454638448213444,-0.10454638448213444,-0.8892829332430614,-0.8892829332430614,-0.8892829332430614,0.8019914346564843,0.8019914346564843,0.8019914346564843,-0.3799163310105489,-0.3799163310105489,-0.3799163310105489,0.0,0.0,0.0,138.71247417411976
2024-03-17,1258.5280146245943,96.87499741923811,167.39219029235093,1258.5280146245943,1258.5280146245943,-1.2068116524068622,-1.2068116524068622,-1.2068116524068622,-1.18119,-1.18119,-1.18119,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,-0.15602607035747104,-0.15602607035747104,-0.15602607035747104,-0.8948726632600714,-0.8948726632600714,-0.8948726632600714,0.7976828676121345,0.7976828676121345,0.7976828676121345,-0.32971780810787277,-0.32971780810787277,-0.32971780810787277,0.0,0.0,0.0,132.30569839007347
2024-03-18,1264.200636334558,171.88429924461116,239.93011457422224,1264.200636334558,1264.200636334558,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.0,0.0,0.0,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,-0.20276998073507868,-0.20276998073507868,-0.20276998073507868,-0.8373230996018731,-0.8373230996018731,-0.8373230996018731,-0.3229589987452598,-0.3229589987452598,-0.3229589987452598,-0.2859724677146728,-0.2859724677146728,-0.2859724677146728,0.0,0.0,0.0,205.65624100024553
2024-03-19,1269.8732580445217,171.09089844166198,240.56162372316697,1269.8732580445217,1269.8732580445217,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.0,0.0,0.0,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,-0.23955916651816625,-0.23955916651816625,-0.23955916651816625,-0.8363346251888709,-0.8363346251888709,-0.8363346251888709,-0.3205448738055058,-0.3205448738055058,-0.3205448738055058,-0.2506089324583366,-0.2506089324583366,-0.2506089324583366,0.0,0.0,0.0,207.8342827404863
2024-03-20,1275.5458797544852,174.85367977295448,244.7945487421368,1275.5458797544852,1275.5458797544852,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.0,0.0,0.0,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,-0.2634134488668341,-0.2634134488668341,-0.2634134488668341,-0.8353307480138464,-0.8353307480138464,-0.8353307480138464,-0.32108201326254576,-0.32108201326254576,-0.32108201326254576,-0.2252136334776047,-0.2252136334776047,-0.2252136334776047,0.0,0.0,0.0,210.04318589319126
2024-03-21,1281.2185014644488,185.7264241109415,255.96823250362476,1281.2185014644488,1281.2185014644488,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.0,0.0,0.0,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,-0.2747101618910409,-0.2747101618910409,-0.2747101618910409,-0.8269149227072539,-0.8269149227072539,-0.8269149227072539,-0.3156278999996067,-0.3156278999996067,-0.3156278999996067,-0.2109552084097439,-0.2109552084097439,-0.2109552084097439,0.0,0.0,0.0,221.75980335487048
2024-03-22,1286.8911231744123,186.76270767279482,255.934310469853,1286.8911231744123,1286.8911231744123,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.0,0.0,0.0,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,-0.27542117879237543,-0.27542117879237543,-0.27542117879237543,-0.8290279477899293,-0.8290279477899293,-0.8290279477899293,-0.3194605164504291,-0.3194605164504291,-0.3194605164504291,-0.20852460014026275,-0.20852460014026275,-0.20852460014026275,0.0,0.0,0.0,220.02241630005219
2024-03-23,1292.5637448843756,107.52892382275111,179.00226287761936,1292.5637448843756,1292.5637448843756,-1.2068116524068622,-1.2068116524068622,-1.2068116524068622,-1.18119,-1.18119,-1.18119,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,-0.26638064237247994,-0.26638064237247994,-0.26638064237247994,-0.8892946056271496,-0.8892946056271496,-0.8892946056271496,0.8019914346546777,0.8019914346546777,0.8019914346546777,-0.21809374550248473,-0.21809374550248473,-0.21809374550248473,0.0,0.0,0.0,143.09377912947323
2024-03-24,1298.2363665943392,102.16211281799737,172.1955490806322,1298.2363665943392,1298.2363665943392,-1.2068116524068622,-1.2068116524068622,-1.2068116524068622,-1.18119,-1.18119,-1.18119,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,-0.24637759710678092,-0.24637759710678092,-0.24637759710678092,-0.8948014898360849,-0.8948014898360849,-0.8948014898360849,0.7976828676107648,0.7976828676107648,0.7976828676107648,-0.23929510793320663,-0.23929510793320663,-0.23929510793320663,0.0,0.0,0.0,136.57253160633883
2024-03-25,1303.908988304303,183.73113835597806,251.26943128774215,1303.908988304303,1303.908988304303,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.0,0.0,0.0,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,-0.21399898136045778,-0.21399898136045778,-0.21399898136045778,-0.8338032051933113,-0.8338032051933113,-0.8338032051933113,-0.3229589987460476,-0.3229589987460476,-0.3229589987460476,-0.27122357267994346,-0.27122357267994346,-0.27122357267994346,0.0,0.0,0.0,216.70549457580728
2024-03-26,1309.5816100142665,187.62141228010142,258.57348157545294,1309.5816100142665,1309.5816100142665,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.0,0.0,0.0,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,-0.17035247954849728,-0.17035247954849728,-0.17035247954849728,-0.8289804170776073,-0.8289804170776073,-0.8289804170776073,-0.32054487380564484,-0.32054487380564484,-0.32054487380564484,-0.3124614113166029,-0.3124614113166029,-0.3124614113166029,0.0,0.0,0.0,223.9641007474754
2024-03-27,1315.25423172423,193.35990921428197,259.8847713412067,1315.25423172423,1315.25423172423,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.0,0.0,0.0,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,-0.11981672347680808,-0.11981672347680808,-0.11981672347680808,-0.8276465506425367,-0.8276465506425367,-0.8276465506425367,-0.3210820132625458,-0.3210820132625458,-0.3210820132625458,-0.36112616149632126,-0.36112616149632126,-0.36112616149632126,0.0,0.0,0.0,226.68860361967143
2024-03-28,1320.9268534341934,199.23659534368645,266.9329981895401,1320.9268534341934,1320.9268534341934,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.0,0.0,0.0,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,-0.06779683961379346,-0.06779683961379346,-0.06779683961379346,-0.823986779632443,-0.823986779632443,-0.823986779632443,-0.31562790000037244,-0.31562790000037244,-0.31562790000037244,-0.4149403876114146,-0.4149403876114146,-0.4149403876114146,0.0,0.0,0.0,232.50058934293628
2024-03-29,1326.599475144157,183.05606470664418,254.79822036700034,1326.599475144157,1326.599475144157,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.0,0.0,0.0,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,-0.017375414831762248,-0.017375414831762248,-0.017375414831762248,-0.8337790028898922,-0.8337790028898922,-0.8337790028898922,-0.31946051645294504,-0.31946051645294504,-0.31946051645294504,-0.4713214191983228,-0.4713214191983228,-0.4713214191983228,0.0,0.0,0.0,220.5086875242075
2024-03-30,1332.2720968541207,98.3763033157607,170.05174916823339,1332.2720968541207,1332.2720968541207,-1.2068116524068622,-1.2068116524068622,-1.2068116524068622,-1.18119,-1.18119,-1.18119,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.03206634202569908,0.03206634202569908,0.03206634202569908,-0.9002422134902933,-0.9002422134902933,-0.9002422134902933,0.8019914346540004,0.8019914346540004,0.8019914346540004,-0.5274883377631312,-0.5274883377631312,-0.5274883377631312,0.0,0.0,0.0,132.90451541081265
2024-03-31,1337.944718564084,92.2516661419527,159.9400048427193,1337.944718564084,1337.944718564084,-1.2068116524068622,-1.2068116524068622,-1.2068116524068622,-1.18119,-1.18119,-1.18119,-0.02562165240686214,-0.02562165240686214,-0.02562165240686214,0.0829070528269381,0.0829070528269381,0.0829070528269381,-0.9068044615150034,-0.9068044615150034,-0.9068044615150034,0.7976828676093951,0.7976828676093951,0.7976828676093951,-0.5805827295444743,-0.5805827295444743,-0.5805827295444743,0.0,0.0,0.0,124.69047850973706
2024-04-01,1343.6173402740478,146.7810485591404,214.0369453689544,1343.6173401724568,1343.6173403562534,-0.05124330481372428,-0.05124330481372428,-0.05124330481372428,0.0,0.0,0.0,-0.05124330481372428,-0.05124330481372428,-0.05124330481372428,0.13571128672819685,0.13571128672819685,0.13571128672819685,-0.8662900871507673,-0.8662900871507673,-0.8662900871507673,-0.32295899874601075,-0.32295899874601075,-0.32295899874601075,-0.6277990703192291,-0.6277990703192291,-0.6277990703192291,0.0,0.0,0.0,179.65495747076082
2024-04-02,1349.289961984011,169.33921433311482,234.3441774035525,1349.2899617222822,1349.2899622713614,-0.05124330481372428,-0.05124330481372428,-0.05124330481372428,0.0,0.0,0.0,-0.05124330481372428,-0.05124330481372428,-0.05124330481372428,0.18720639866816574,0.18720639866816574,0.18720639866816574,-0.8511018641557199,-0.8511018641557199,-0.8511018641557199,-0.3205448738060587,-0.3205448738060587,-0.3205448738060587,-0.6665200842041028,-0.6665200842041028,-0.6665200842041028,0.0,0.0,0.0,200.90676005281884
2024-04-03,1354.9625836939747,189.51242063055787,256.87858379004433,1354.9625831371295,1354.9625842239607,-0.05124330481372428,-0.05124330481372428,-0.05124330481372428,0.0,0.0,0.0,-0.05124330481372428,-0.05124330481372428,-0.05124330481372428,0.23155235146759282,0.23155235146759282,0.23155235146759282,-0.835225010571555,-0.835225010571555,-0.835225010571555,-0.32108201326254765,-0.32108201326254765,-0.32108201326254765,-0.6944520439628762,-0.6944520439628762,-0.6944520439628762,0.0,0.0,0.0,223.26394540411326
2024-04-04,1360.6352054039382,221.97414954698345,290.50870881532063,1360.635204502899,1360.6352062171966,-0.05124330481372428,-0.05124330481372428,-0.05124330481372428,0.0,0.0,0.0,-0.05124330481372428,-0.05124330481372428,-0.05124330481372428,0.26365720720317876,0.26365720720317876,0.26365720720317876,-0.812968770174283,-0.812968770174283,-0.812968770174283,-0.31562790000024166,-0.31562790000024166,-0.31562790000024166,-0.7097547725634961,-0.7097547725634961,-0.7097547725634961,0.0,0.0,0.0,254.48127581086558
2024-04-05,1366.3078271139018,238.01042943036308,306.270016587055,1366.3078258519606,1366.307828180512,-0.05124330481372428,-0.05124330481372428,-0.05124330481372428,0.0,0.0,0.0,-0.05124330481372428,-0.05124330481372428,-0.05124330481372428,0.28157032643218866,0.28157032643218866,0.28157032643218866,-0.8002945720992677,-0.8002945720992677,-0.8002945720992677,-0.31946051645216006,-0.31946051645216006,-0.31946051645216006,-0.711161077265572,-0.711161077265572,-0.711161077265572,0.0,0.0,0.0,272.85908925790153
2024-04-06,1371.9804488238653,182.06902770575942,251.41708501829592,1371.9804471575842,1371.9804502603272,-1.2324333048137242,-1.2324333048137242,-1.2324333048137242,-1.18119,-1.18119,-1.18119,-0.05124330481372428,-0.05124330481372428,-0.05124330481372428,0.2860832422485212,0.2860832422485212,0.2860832422485212,-0.8424391325147311,-0.8424391325147311,-0.8424391325147311,0.8019914346553645,0.8019914346553645,0.8019914346553645,-0.6980805046048923,-0.6980805046048923,-0.6980805046048923,0.0,0.0,0.0,216.17042968951677
2024-04-07,1377.653070533829,203.2052188065219,271.5358130249585,1377.6530685268283,1377.653072318328,-1.2324333048137242,-1.2324333048137242,-1.2324333048137242,-1.18119,-1.18119,-1.18119,-0.05124330481372428,-0.05124330481372428,-0.05124330481372428,0.2784201966091321,0.2784201966091321,0.2784201966091321,-0.8270128881539026,-0.8270128881539026,-0.8270128881539026,0.7976828676090495,0.7976828676090495,0.7976828676090495,-0.67068264755836,-0.67068264755836,-0.67068264755836,0.0,0.0,0.0,238.31622579755495
2024-04-08,1383.3256922437924,316.1708728933257,385.8122262766537,1383.3256898359612,1383.3256944167683,-0.05124330481372428,-0.05124330481372428,-0.05124330481372428,0.0,0.0,0.0,-0.05124330481372428,-0.05124330481372428,-0.05124330481372428,0.2586077370751778,0.2586077370751778,0.2586077370751778,-0.7455503255460857,-0.7455503255460857,-0.7455503255460857,-0.32295899874762296,-0.32295899874762296,-0.32295899874762296,-0.6299557590599164,-0.6299557590599164,-0.6299557590599164,0.0,0.0,0.0,351.9867720551686
2024-04-09,1388.998313953756,348.8297660229089,420.23535110767347,1388.9983111150154,1388.998316602502,-0.05124330481372428,-0.05124330481372428,-0.05124330481372428,0.0,0.0,0.0,-0.05124330481372428,-0.05124330481372428,-0.05124330481372428,0.22617661940282538,0.22617661940282538,0.22617661940282538,-0.723348675978683,-0.723348675978683,-0.723348675978683,-0.32054487380573604,-0.32054487380573604,-0.32054487380573604,-0.5777371167620478,-0.5777371167620478,-0.5777371167620478,0.0,0.0,0.0,384.2682226186835
2024-04-10,1394.6709356637195,373.82701013466817,443.47024415663935,1394.6709323668724,1394.6709387080043,-0.05124330481372428,-0.05124330481372428,-0.05124330481372428,0.0,0.0,0.0,-0.05124330481372428,-0.05124330481372428,-0.05124330481372428,0.18229386358953922,0.18229386358953922,0.18229386358953922,-0.7067438787166708,-0.7067438787166708,-0.7067438787166708,-0.3210820132625551,-0.3210820132625551,-0.3210820132625551,-0.5167124242299301,-0.5167124242299301,-0.5167124242299301,0.0,0.0,0.0,408.995789059334
2024-04-11,1400.343557373683,403.40213804882785,475.5798067544088,1400.3435535777562,1400.3435608178406,-0.05124330481372428,-0.05124330481372428,-0.05124330481372428,0.0,0.0,0.0,-0.05124330481372428,-0.05124330481372428,-0.05124330481372428,0.13084535564543456,0.13084535564543456,0.13084535564543456,-0.6864083494436015,-0.6864083494436015,-0.6864083494436015,-0.3156279000001108,-0.3156279000001108,-0.3156279000001108,-0.45038250027520044,-0.45038250027520044,-0.45038250027520044,0.0,0.0,0.0,439.13604750283196
2024-04-12,1406.0161790836466,418.9832781318141,489.93591336157243,1406.0161748681815,1406.0161831279008,-0.05124330481372428,-0.05124330481372428,-0.05124330481372428,0.0,0.0,0.0,-0.05124330481372428,-0.05124330481372428,-0.05124330481372428,0.07698482900009608,0.07698482900009608,0.07698482900009608,-0.6767155643570729,-0.6767155643570729,-0.6767155643570729,-0.3194605164513753,-0.3194605164513753,-0.3194605164513753,-0.38299657209206917,-0.38299657209206917,-0.38299657209206917,0.0,0.0,0.0,454.5431469598814
2024-04-13,1411.68880079361,351.2998716658639,422.2240426041906,1411.6887961582113,1411.6888053753157,-1.2324333048137242,-1.2324333048137242,-1.2324333048137242,-1.18119,-1.18119,-1.18119,-0.05124330481372428,-0.05124330481372428,-0.05124330481372428,0.02425316846577045,0.02425316846577045,0.02425316846577045,-0.7256413188401355,-0.7256413188401355,-0.7256413188401355,0.8019914346557078,0.8019914346557078,0.8019914346557078,-0.3194526171478893,-0.3194526171478893,-0.3194526171478893,0.0,0.0,0.0,387.3090775938855
2024-04-14,1417.3614225035735,352.8308622434923,420.90048154595274,1417.3614173297271,1417.3614274659221,-1.2324333048137242,-1.2324333048137242,-1.2324333048137242,-1.18119,-1.18119,-1.18119,-0.05124330481372428,-0.05124330481372428,-0.05124330481372428,-0.027036383096078857,-0.027036383096078857,-0.027036383096078857,-0.7269531779052959,-0.7269531779052959,-0.7269531779052959,0.7976828676108677,0.7976828676108677,0.7976828676108677,-0.26516635760636065,-0.26516635760636065,-0.26516635760636065,0.0,0.0,0.0,387.00603217423
